"engine.time","dot(ikr.y1)","dot(ikr.y2)","dot(ikr.y3)","engine.pace","ikr.IKr","ikr.k12","ikr.k14","ikr.k21","ikr.k41","ikr.y1","ikr.y2","ikr.y3","ikr.y4","membrane.V"
 7.42681585104151480e+01,-1.17708182576631553e-02, 1.19306943087701799e-02, 2.30587171437544695e-04, 3.06663189061052108e+01, 1.43676679854655959e-01, 1.86145959618862523e-02, 2.20158992587662743e-02, 5.17819492739121207e-06, 9.20943365654154467e-01, 6.38049547129648675e-01, 3.38433238357462307e-01, 8.15069049846459115e-03, 1.53665240144244264e-02, 3.06663189061052108e+01
 7.49845349463941773e+01,-1.16926473129741835e-02, 1.18364724376138885e-02, 2.31393259818781817e-04, 3.07453174754084451e+01, 1.46693615684230450e-01, 1.87203409968553398e-02, 2.19723128174761639e-02, 5.15298978070181108e-06, 9.22820370071918528e-01, 6.29644696704856677e-01, 3.46946847299824224e-01, 8.31615960244438783e-03, 1.50922963928747118e-02, 3.07453174754084451e+01
 7.57009113823732065e+01,-1.16060279208335740e-02, 1.17342704680638860e-02, 2.32288051834573725e-04, 3.08152869834267840e+01, 1.49713652253586210e-01, 1.88145015509877979e-02, 2.19337801106349768e-02, 5.13076790480815128e-06, 9.24486038635828233e-01, 6.21298900782999097e-01, 3.55390067240634933e-01, 8.48223988275357763e-03, 1.48287920936123925e-02, 3.08152869834267840e+01
 7.68033886899689122e+01,-1.14573893862888049e-02, 1.15626838984673498e-02, 2.33774448194038267e-04, 3.09059305806171203e+01, 1.54368725103661453e-01, 1.89371885378197477e-02, 2.18839624921631538e-02, 5.10212249373571164e-06, 9.26648338049755327e-01, 6.08583840741400928e-01, 3.68233757360657665e-01, 8.73913990984515054e-03, 1.44432619880962565e-02, 3.09059305806171203e+01
 7.79058659975646179e+01,-1.12919312467741270e-02, 1.13756554283119087e-02, 2.35313879694320008e-04, 3.09768916182942533e+01, 1.59033453829658861e-01, 1.90337930346263819e-02, 2.18450413618159270e-02, 5.07980886689034325e-06, 9.28344639589943399e-01, 5.96042140391054187e-01, 3.80879556420693210e-01, 8.99771140070405526e-03, 1.40805917875485472e-02, 3.09768916182942533e+01
 7.90083433051603237e+01,-1.11117183629006761e-02, 1.11752717487961645e-02, 2.36856159374835076e-04, 3.10292821881855474e+01, 1.63707692927140630e-01, 1.91054322758363315e-02, 2.18163502979813462e-02, 5.06339734950068467e-06, 9.29599012149920800e-01, 5.83691182975809686e-01, 3.93311601982820891e-01, 9.25798591436273986e-03, 1.37392291270066833e-02, 3.10292821881855474e+01
 8.01108206127560294e+01,-1.09188071256530218e-02, 1.09635427219698187e-02, 2.38374102111115968e-04, 3.10642135209266108e+01, 1.68390665601656053e-01, 1.91533473914006803e-02, 2.17972415162450868e-02, 5.05248446716301911e-06, 9.30436304776350309e-01, 5.71546068223171222e-01, 4.05516305605601202e-01, 9.51995101494599802e-03, 1.34176751562815784e-02, 3.10642135209266108e+01
 8.12132979203517351e+01,-1.07151842790240807e-02, 1.07423685954082179e-02, 2.39855135026988478e-04, 3.10827656043228480e+01, 1.73081290802502202e-01, 1.91788440207180041e-02, 2.17870996195492564e-02, 5.04669818502620887e-06, 9.30881298734363094e-01, 5.59619690683420212e-01, 4.17482222244912826e-01, 9.78357124744572322e-03, 1.31145158242212383e-02, 3.10827656043228480e+01
 8.23157752279474408e+01,-1.05027195866734535e-02, 1.05135194574596438e-02, 2.41295921382757295e-04, 3.10859686523703722e+01, 1.77778407598333466e-01, 1.91832494907278293e-02, 2.17853490819721884e-02, 5.04569984482253643e-06, 9.30958149222576914e-01, 5.47922834416193494e-01, 4.29199917938930808e-01, 1.00488026053716685e-02, 1.28284450395040293e-02, 3.10859686523703722e+01
 8.41808572729324993e+01,-1.01279371716569647e-02, 1.01133849634158814e-02, 2.43655107041452698e-04, 3.10591270725809423e+01, 1.85736301196196663e-01, 1.91463628705170370e-02, 2.18000229575223518e-02, 5.05407205799705793e-06, 9.30314337376529354e-01, 5.28681383637597646e-01, 4.48437467146631907e-01, 1.05010451532272491e-02, 1.23801040625431975e-02, 3.10591270725809423e+01
 8.60459393179175578e+01,-9.74013608197030721e-03, 9.70280735994245684e-03, 2.45952573885484943e-04, 3.09953701440633722e+01, 1.93705316818285150e-01, 1.90590299873066443e-02, 2.18349175153470694e-02, 5.07401434498432638e-06, 9.28786872359609994e-01, 5.10152194089481759e-01, 4.66917983529541225e-01, 1.09576120237263128e-02, 1.19722103572507035e-02, 3.09953701440633722e+01
 8.79110213629026163e+01,-9.34551934425559110e-03, 9.28758319085961487e-03, 2.48234094621933507e-04, 3.08984441453643690e+01, 2.01682964839054485e-01, 1.89270253370477440e-02, 2.18880727382929005e-02, 5.10448230409280704e-06, 9.26469557992643855e-01, 4.92353508795530859e-01, 4.84627604787040756e-01, 1.14184365815745044e-02, 1.16004498358538814e-02, 3.08984441453643690e+01
 8.97761034078876747e+01,-8.94918212478489593e-03, 8.87240272040130430e-03, 2.50567670117276056e-04, 3.07715525996184596e+01, 2.09668666497941358e-01, 1.87555912255950863e-02, 2.19578570215477366e-02, 5.14464641436362602e-06, 9.23444561900420791e-01, 4.75293051273230072e-01, 5.01562225189765565e-01, 1.18835639729153036e-02, 1.12611595640890599e-02, 3.07715525996184596e+01
 9.16411854528727332e+01,-8.55524757209050364e-03, 8.46104956560090118e-03, 2.53009562995383172e-04, 3.06174766612529083e+01, 2.17663685653578631e-01, 1.85495162781730560e-02, 2.20428905799869776e-02, 5.19384008706616553e-06, 9.19784785291205331e-01, 4.58970054526959437e-01, 5.17725584032191155e-01, 1.23531445973371692e-02, 1.09512168435121834e-02, 3.06174766612529083e+01
 9.35062674978577917e+01,-8.16697120378377314e-03, 8.05648637357455830e-03, 2.55617721100156667e-04, 3.04385954331445454e+01, 2.25670966430408682e-01, 1.83131031962376414e-02, 2.21420271999468211e-02, 5.25154403187632397e-06, 9.15553998005787184e-01, 4.43376936941842048e-01, 5.33127663933581464e-01, 1.28274310170352693e-02, 1.06679681075411634e-02, 3.04385954331445454e+01
 9.53713495428428502e+01,-7.78685510144272886e-03, 7.66097049264589328e-03, 2.58449497401853218e-04, 3.02369243145933559e+01, 2.33695131022203823e-01, 1.80501819102193879e-02, 2.22543288464831825e-02, 5.31736877076545786e-06, 9.10807531398385994e-01, 4.28500735044636205e-01, 5.47783319442513239e-01, 1.33067818963104705e-02, 1.04091636165401409e-02, 3.02369243145933559e+01
 9.72364315878279086e+01,-7.41679204073161617e-03, 7.27622599608074121e-03, 2.61535552347237632e-04, 3.00142209661335428e+01, 2.41742241245769096e-01, 1.77642242268854882e-02, 2.23790042995765208e-02, 5.39101739900627889e-06, 9.05594641918508025e-01, 4.14324365570053588e-01, 5.61711119547915638e-01, 1.37916438980627137e-02, 1.01728709839680603e-02, 3.00142209661335428e+01
 9.91015136328129671e+01,-7.05818048501576610e-03, 6.90348096968150873e-03, 2.64914338962569593e-04, 2.97719828444261125e+01, 2.49819348623939425e-01, 1.74583246686465174e-02, 2.25154090427125003e-02, 5.47228491639342650e-06, 8.99958365646994940e-01, 4.00827692732870333e-01, 5.74932366641283998e-01, 1.42825324647846662e-02, 9.95740816106100227e-03, 2.97719828444261125e+01
 1.00966595677798026e+02,-6.71200446682521362e-03, 6.54355821910911333e-03, 2.68628362753495567e-04, 2.95114813774512328e+01, 2.57934440664402742e-01, 1.71352377818414607e-02, 2.26630258564147653e-02, 5.56104715192176607e-06, 8.93936286942703440e-01, 3.87988388212307966e-01, 5.87470267173321181e-01, 1.47800306667992074e-02, 9.76131394757164504e-03, 2.95114813774512328e+01
 1.02831677722783084e+02,-6.37891015989944851e-03, 6.19700798102812336e-03, 2.72692833761131043e-04, 2.92338491578851176e+01, 2.66096329149714206e-01, 1.67974836182686882e-02, 2.28214155770433899e-02, 5.65723189739803158e-06, 8.87562544590259406e-01, 3.75782616244373702e-01, 5.99349290304142857e-01, 1.52847769558094176e-02, 9.58331649567402410e-03, 2.92338491578851176e+01
 1.04696759767768143e+02,-6.05927404184780031e-03, 5.86410289759820621e-03, 2.77134448925899987e-04, 2.89400533652542045e+01, 2.74314320371157716e-01, 1.64473130114143294e-02, 2.29902323280889095e-02, 5.76082879270078108e-06, 8.80867210379605359e-01, 3.64185589535523102e-01, 6.10594657761493242e-01, 1.57974538270938339e-02, 9.42229887588987708e-03, 2.89400533652542045e+01
 1.06561841812753201e+02,-5.75325822130584325e-03, 5.54490543764030955e-03, 2.81981461626662835e-04, 2.86309265445909453e+01, 2.82598230645231263e-01, 1.60867479187720430e-02, 2.31692067841912409e-02, 5.87188046575460410e-06, 8.73877017451025639e-01, 3.53172023161952231e-01, 6.21231911239420342e-01, 1.63187888641770397e-02, 9.27727673445044240e-03, 2.86309265445909453e+01
 1.08426923857738259e+02,-5.46085602009021166e-03, 5.23934942520957406e-03, 2.87241340680149601e-04, 2.83072234579848505e+01, 2.90958303060240508e-01, 1.57176504852332179e-02, 2.33581139865454354e-02, 5.99046379402583474e-06, 8.66616664686494786e-01, 3.42716495463548154e-01, 6.31286579740266363e-01, 1.68495454982060186e-02, 9.14737929797940913e-03, 2.83072234579848505e+01
 1.10292005902723318e+02,-5.18192781515698555e-03, 4.94722183205835268e-03, 2.92934948771408563e-04, 2.79695927378602107e+01, 2.99404966441836173e-01, 1.53416923357751860e-02, 2.35567903542231588e-02, 6.11670159768046730e-06, 8.59108190040755004e-01, 3.32793728696461955e-01, 6.40783919800832824e-01, 1.73905160647399061e-02, 9.03183543796531527e-03, 2.79695927378602107e+01
 1.12157087947708376e+02,-4.91622949103401666e-03, 4.66821170615472781e-03, 2.99082996224850003e-04, 2.76186022983004449e+01, 3.07948916009867790e-01, 1.49603883791204709e-02, 2.37651198515138329e-02, 6.25075549007778605e-06, 8.51371570946969580e-01, 3.23378806772989025e-01, 6.49748703119005899e-01, 1.79425258110571841e-02, 8.92996429694789193e-03, 2.76186022983004449e+01
 1.14022169992693435e+02,-4.66343908699004724e-03, 4.40195543099368598e-03, 3.05692105214869572e-04, 2.72547711539424284e+01, 3.16601088587355473e-01, 1.45751350412071205e-02, 2.39830158700087698e-02, 6.39281558114477624e-06, 8.43425447069932166e-01, 3.14447343427280535e-01, 6.58205065181217353e-01, 1.85064291087907104e-02, 8.84116228271140253e-03, 2.72547711539424284e+01
 1.15887252037678493e+02,-4.42317893319557880e-03, 4.14801700487405379e-03, 3.12781934700811365e-04, 2.68785455284324328e+01, 3.25372505666267076e-01, 1.41871879576741695e-02, 2.42104361562986078e-02, 6.54311147886787039e-06, 8.35286614191613208e-01, 3.05975608668236032e-01, 6.66176390901409454e-01, 1.90831064577789491e-02, 8.76489397257556452e-03, 2.68785455284324328e+01
 1.17752334082663552e+02,-4.19502883716423199e-03, 3.90592488589586910e-03, 3.20370359696550699e-04, 2.64903218656107597e+01, 3.34274362491329857e-01, 1.37976911605481953e-02, 2.44473700063535353e-02, 6.70190561293025285e-06, 8.26970555528820928e-01, 2.97940619629437520e-01, 6.73685223178722703e-01, 1.96734684408496861e-02, 8.70068875099009112e-03, 2.64903218656107597e+01
 1.19617416127648610e+02,-3.97853925583202366e-03, 3.67519254402665215e-03, 3.28467919325496627e-04, 2.60904607890042008e+01, 3.43318024747778172e-01, 1.34076946100396121e-02, 2.46938304742589688e-02, 6.86948951143954721e-06, 8.18491759698637744e-01, 2.90320204845577245e-01, 6.80753205271106165e-01, 2.02784553105589856e-02, 8.64813457275754802e-03, 2.60904607890042008e+01
 1.21482498172633669e+02,-3.77324484203243622e-03, 3.45530058918017656e-03, 3.37098301987210497e-04, 2.56792663171813942e+01, 3.52514970247611747e-01, 1.30181376420396532e-02, 2.49498679652423241e-02, 7.04619466886954551e-06, 8.09863300287278598e-01, 2.83093047881612492e-01, 6.87401040317845324e-01, 2.08990394761623295e-02, 8.60687232437985436e-03, 2.56792663171813942e+01
 1.24420911280676862e+02,-3.47136962704292602e-03, 3.12960377653633036e-03, 3.51819570408896942e-04, 2.50090908029841437e+01, 3.67343960648362333e-01, 1.24073355284153083e-02, 2.53728662188744923e-02, 7.34398703886286579e-06, 7.95994914742090387e-01, 2.72455482099040192e-01, 6.97069618655359324e-01, 2.19108568662870033e-02, 8.56404237931353632e-03, 2.50090908029841437e+01
 1.27359324388720054e+02,-3.19424350159845574e-03, 2.82748870359940570e-03, 3.67993643222954553e-04, 2.43123353910026694e+01, 3.82629238683866335e-01, 1.18026751607383830e-02, 2.58202465111474176e-02, 7.66694175582757679e-06, 7.81828238959500266e-01, 2.62668110110694464e-01, 7.05816333095664494e-01, 2.29680441238812420e-02, 8.54751266975979987e-03, 2.43123353910026694e+01
 1.30297737496763233e+02,-2.94004497387307089e-03, 2.54694364684442121e-03, 3.85721558339578025e-04, 2.35896809240431331e+01, 3.98419010283626862e-01, 1.12066509195761308e-02, 2.62925917504925298e-02, 8.01691282175808611e-06, 7.67401278218844629e-01, 2.53660922118219556e-01, 7.13707491065487587e-01, 2.40750128879096380e-02, 8.55657392838321887e-03, 2.35896809240431331e+01
 1.33236150604806426e+02,-2.70702032971836077e-03, 2.28599368289730950e-03, 4.05136256664224981e-04, 2.28415903211082885e+01, 4.14763527668002507e-01, 1.06213351287270785e-02, 2.67906670998748729e-02, 8.39603953526314233e-06, 7.52746892553254998e-01, 2.45369172584416789e-01, 7.20803540806343346e-01, 2.52365107843409153e-02, 8.59077582489892189e-03, 2.28415903211082885e+01
 1.36174563712849618e+02,-2.49350016980176645e-03, 2.04276413988116641e-03, 4.26367661186987518e-04, 2.20683532280472043e+01, 4.31715807002518992e-01, 1.00484546848201399e-02, 2.73154033578071817e-02, 8.80676354834682655e-06, 7.37893957751579732e-01, 2.37733113551466257e-01, 7.27159282316589217e-01, 2.64576861456876887e-02, 8.64991798625689215e-03, 2.20683532280472043e+01
 1.39112976820892811e+02,-2.29792662506560219e-03, 1.81543955660570149e-03, 4.49589177826947850e-04, 2.12700572983716647e+01, 4.49331798572053409e-01, 9.48940696967078348e-03, 2.78679301609901231e-02, 9.25188857024735155e-06, 7.22867081094335173e-01, 2.30697726929751962e-01, 7.32824098105771204e-01, 2.77441403219377339e-02, 8.73403464253907219e-03, 2.12700572983716647e+01
 1.43859719686944118e+02,-2.01627954633793339e-03, 1.47741974810938303e-03, 4.91849212512236039e-04, 1.99272071498632712e+01, 4.79344399800650023e-01, 8.61827963855147337e-03, 2.88226890347952867e-02, 1.00519879691104348e-05, 6.98276816158389324e-01, 2.20474407639854569e-01, 7.40626062055758871e-01, 2.99760619392249288e-02, 8.92346836516160272e-03, 1.99272071498632712e+01
 1.48606462552995424e+02,-1.77226893669023711e-03, 1.16953993076491765e-03, 5.40881593301362901e-04, 1.85171322874448876e+01, 5.11524305875070695e-01, 7.78948250254199795e-03, 2.98604716827349653e-02, 1.09667213881194245e-05, 6.73355384021649739e-01, 2.11496641078467884e-01, 7.46897723270010472e-01, 3.24241855024295783e-02, 9.18145014909206580e-03, 1.85171322874448876e+01
 1.53353205419046731e+02,-1.56122560078599155e-03, 8.85318537391909682e-04, 5.98074799157279069e-04, 1.70369332346717144e+01, 5.46188477552719709e-01, 7.00507600446786689e-03, 3.09900876392570392e-02, 1.20166308952568875e-05, 6.48150909952815435e-01, 2.03597252644235616e-01, 7.51766684029675503e-01, 3.51236927756378922e-02, 9.51237055045104501e-03, 1.70369332346717144e+01
 1.58099948285098037e+02,-1.37919525581237969e-03, 6.18705764168535517e-04, 6.65077157681680242e-04, 1.54822634084677873e+01, 5.83706704397947251e-01, 6.26610919712223668e-03, 3.22225771851005482e-02, 1.32277594851718580e-05, 6.22693546796633468e-01, 1.96629437503656579e-01, 7.55330689081447626e-01, 3.81171398377165432e-02, 9.92273357717925186e-03, 1.54822634084677873e+01
 1.62846691151149344e+02,-1.22294304930175169e-03, 3.63752909869180443e-04, 7.44060991669164701e-04, 1.38472198547831109e+01, 6.24510305988824621e-01, 5.57288524491192025e-03, 3.35717034792886865e-02, 1.46334207497914533e-05, 5.96998106439216913e-01, 1.90463318837747642e-01, 7.57658978130317129e-01, 4.14562661397065851e-02, 1.04214368922286998e-02, 1.38472198547831109e+01
 1.67593434017200650e+02,-1.08980812075824395e-03, 1.15434924809966339e-04, 8.36940658849733010e-04, 1.21258025737379214e+01, 6.69087872726164212e-01, 4.92575068429629715e-03, 3.50531853767624482e-02, 1.62750518304376325e-05, 5.71090244706451200e-01, 1.84983009509983837e-01, 7.58794633718557487e-01, 4.52026161522400619e-02, 1.10197406192186417e-02, 1.21258025737379214e+01
 1.70446038194227754e+02,-1.02028997917720434e-03,-3.41799894671347245e-05, 9.01816806805819798e-04, 1.10455249649036560e+01, 6.97923283121252402e-01, 4.55859345084880328e-03, 3.60160977098867713e-02, 1.73980475942255087e-05, 5.55409048319338572e-01, 1.81975147614691690e-01, 7.58910646680712175e-01, 4.76810252587917885e-02, 1.14331804458043459e-02, 1.10455249649036560e+01
 1.73298642371254857e+02,-9.58273058655678342e-04,-1.86265599876542991e-04, 9.74971717354226192e-04, 9.92706685376378317e+00, 7.28489021575606466e-01, 4.20726915631245129e-03, 3.70409215049508286e-02, 1.86424432510771172e-05, 5.39627155871383879e-01, 1.79154909367372134e-01, 7.58597180171316610e-01, 5.03556240444305164e-02, 1.18922864168807679e-02, 9.92706685376378317e+00
 1.76151246548281961e+02,-9.03541474375961148e-04,-3.42730274379702085e-04, 1.05779363646143348e-03, 8.76655463274049396e+00, 7.60977290631541625e-01, 3.87132916059984133e-03, 3.81351159214376734e-02, 2.00277994655457967e-05, 5.23725743081614570e-01, 1.76501135977995854e-01, 7.57844096330699935e-01, 5.32523491789086978e-02, 1.24024185123954855e-02, 8.76655463274049396e+00
 1.79003850725309064e+02,-8.56082791766090388e-04,-5.06140779416129160e-04, 1.15236884395122224e-03, 7.55926683142198819e+00, 7.95605045622355567e-01, 3.55028514439305158e-03, 3.93077295518672390e-02, 2.15783573083734802e-05, 5.07680493484208406e-01, 1.73993084006259902e-01, 7.56635210383576728e-01, 5.64017599470749559e-02, 1.29699456630884141e-02, 7.55926683142198819e+00
 1.81856454902336168e+02,-8.16098112225454100e-04,-6.79911993511127482e-04, 1.26165463946539477e-03, 6.29916098866869767e+00, 8.32628207829006373e-01, 3.24355699522124079e-03, 4.05701186590295831e-02, 2.33249303042801704e-05, 4.91457342510939588e-01, 1.71609854355418479e-01, 7.54946364251481872e-01, 5.98410721933736178e-02, 1.36027091997259764e-02, 6.29916098866869767e+00
 1.84709059079363271e+02,-7.83963042633872495e-04,-8.68215906259378828e-04, 1.38938319879071057e-03, 4.97845638742663166e+00, 8.72364323960946986e-01, 2.95048010370161469e-03, 4.19367522854624322e-02, 2.53074200475056250e-05, 4.75010143080347391e-01, 1.69329667943362516e-01, 7.52742456490110734e-01, 6.36171766431229552e-02, 1.43106989234038501e-02, 4.97845638742663166e+00
 1.87561663256390375e+02,-7.60393304205972745e-04,-1.07676911729704186e-03, 1.54083452271212840e-03, 3.58681228516014050e+00, 9.15208862297268388e-01, 2.67026693498736804e-03, 4.34266337949715947e-02, 2.75789878691451040e-05, 4.58274716056656428e-01, 1.67129119956280464e-01, 7.49974010450348616e-01, 6.77900845563543936e-02, 1.51067850370165541e-02, 3.58681228516014050e+00
